연번,자치구,ID,정류소명,주소,행정동명,위도,경도
234,서구,2041,담배인삼공사(그린파크),광주광역시 서구 농성동 80,서구 농성동,35.1547689784016,126.891611423762
235,서구,2042,돌고개역(서)(농성파출소),광주광역시 서구 농성동 671-1,서구 농성동,35.1519240589488,126.895456320095
236,서구,2043,발산마을(발산교(북)),광주광역시 서구 양동 438-260,서구 양동 ,35.1603490826279,126.89197939337
237,서구,2044,발산마을(현대자동차),광주광역시 서구 양동 산 1-1,서구 양동 ,35.1605202971984,126.892234024927
238,서구,2045,농성SK뷰(화정중흥파크),광주광역시 서구 농성동 609-16,서구 농성동,35.152127116221,126.88904894083
239,서구,2046,서광주전화국(돌고개역(동)),광주광역시 서구 농성동 59-20,서구 농성동,35.1534531188505,126.894201476037
240,서구,2047,서광주전화국(농성1동주민센터),광주광역시 서구 농성동 59-18,서구 농성동,35.1532695677028,126.894575845234
241,서구,2049,광주시립미술관하정웅미술관(담배인삼공사),광주광역시 서구 농성동 269-13,서구 농성동,35.1535427280549,126.888292168543
242,서구,2050,서구청(상록회관),광주광역시 서구 농성동 299,서구 농성동,35.1520717493182,126.89001193247
243,서구,2051,현대자동차(전남방직),광주광역시 서구 광천동 39-2,서구 광천동,35.1612850212066,126.883107657182
244,서구,2052,건강협회(월산4동),광주광역시 서구 농성동 671-2,서구 농성동,35.1502722452279,126.886848783636
245,서구,2053,건강협회(상공회의소),광주광역시 서구 농성동 671-2,서구 농성동,35.1502722452279,126.886848783636
246,서구,2054,농성파출소(화정주공),광주광역시 서구 농성동 671-2,서구 농성동,35.1502722452279,126.886848783636
247,서구,2055,농성파출소(서광주한전),광주광역시 서구 농성동 671-2,서구 농성동,35.1502722452279,126.886848783636
248,서구,2056,상공회의소(서석고),광주광역시 서구 농성동 671-2,서구 농성동,35.1502722452279,126.886848783636
249,서구,2057,상공회의소(건강협회),광주광역시 서구 농성동 671-2,서구 농성동,35.1502722452279,126.886848783636
250,서구,2058,서광주한전(돌고개역(동)),광주광역시 서구 농성동 143-6,서구 농성동,35.1509857226599,126.892955660639
251,서구,2059,서구청(서광주한전),광주광역시 서구 농성동 245-1,서구 농성동,35.1529255050865,126.887932490891
252,서구,2060,5.18기념공원(시청),광주광역시 서구 치평동 1225,서구 치평동,35.1577567755854,126.855634866184
253,서구,2061,5.18기념공원(상무병원),광주광역시 서구 치평동 1225,서구 치평동,35.1577567755854,126.855634866184
254,서구,2062,5.18기념문화센터(모아제일아파트),광주광역시 서구 쌍촌동 1270,서구 쌍촌동,35.1588404029346,126.859479776531
255,서구,2063,5.18기념문화센터(시청),광주광역시 서구 쌍촌동 1270,서구 쌍촌동,35.1588404029346,126.859479776531
256,서구,2064,모아제일아파트(5.18기념문화센터),광주광역시 서구 쌍촌동 1270,서구 쌍촌동,35.1588404029346,126.859479776531
257,서구,2065,모아제일아파트(상무호반3차),광주광역시 서구 쌍촌동 1270,서구 쌍촌동,35.1588404029346,126.859479776531
258,서구,2066,상무1동행정복지센터(한국병원),광주광역시 서구 내방동 843,서구 내방동,35.1528584611895,126.870836537345
259,서구,2067,상무병원(운천저수지),광주광역시 서구 치평동 1226,서구 치평동,35.1524578118721,126.854912103979
260,서구,2068,상무호반3차(모아제일아파트),광주광역시 서구 쌍촌동 1337-2,서구 쌍촌동,35.1603960435406,126.862531219455
261,서구,2069,상무호반3차(광명하이츠후문),광주광역시 서구 쌍촌동 1338,서구 쌍촌동,35.1605283490108,126.863235642565
262,서구,2070,쌍촌역(한국농어촌공사),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
263,서구,2071,쌍촌현대아파트(솔뫼타운),광주광역시 서구 쌍촌동 155,서구 쌍촌동,35.1566595102019,126.866444482177
264,서구,2072,쌍촌현대아파트(모아제일아파트),광주광역시 서구 쌍촌동 1354,서구 쌍촌동,35.1578919809389,126.864937735556
265,서구,2073,운천역(상무지구입구),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
266,서구,2074,한국농어촌공사(호남대입구),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
267,서구,2075,서광주세무서(쌍촌역),광주광역시 서구 쌍촌동 986-12,서구 쌍촌동,35.1509005720094,126.863158800072
268,서구,2076,금호초교(CBS방송국),광주광역시 서구 쌍촌동 1263,서구 쌍촌동,35.1439908395166,126.857381259979
269,서구,2077,광주학생독립운동기념관(치평중),광주광역시 서구 쌍촌동 1231,서구 쌍촌동,35.1466989820518,126.86574767077
270,서구,2078,광주학생독립운동기념관(쌍촌시영아파트),광주광역시 서구 쌍촌동 1231,서구 쌍촌동,35.1466989820518,126.86574767077
271,서구,2079,상무중(운천저수지),광주광역시 서구 쌍촌동 1263,서구 쌍촌동,35.1439908395166,126.857381259979
272,서구,2080,상무중(백일초교),광주광역시 서구 쌍촌동 1262,서구 쌍촌동,35.1445031861013,126.860098645933
273,서구,2081,상무지구입구(운천저수지),광주광역시 서구 치평동 262-1,서구 치평동,35.1476400264833,126.850816687099
274,서구,2082,가톨릭대평생교육원(상무1동주민센터),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
275,서구,2083,가톨릭대평생교육원(서광주우체국),광주광역시 서구 쌍촌동 997-75,서구 쌍촌동,35.1493838732578,126.868800041039
276,서구,2084,쌍촌시영아파트(백일초교),광주광역시 서구 쌍촌동 1228-1,서구 쌍촌동,35.1458172750244,126.869046201467
277,서구,2085,쌍촌시영아파트(서광주우체국),광주광역시 서구 쌍촌동 1231,서구 쌍촌동,35.1466989820518,126.86574767077
278,서구,2086,쌍촌역(잿등),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
279,서구,2087,운천역(호남대입구),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
280,서구,2088,운천저수지(상무지구입구),광주광역시 서구 쌍촌동 1011,서구 쌍촌동,35.1492575324907,126.858880266166
281,서구,2089,운천저수지(금호초교),광주광역시 서구 쌍촌동 869-10,서구 쌍촌동,35.1488846495676,126.855674570508
282,서구,2090,치평중(금호초교),광주광역시 서구 쌍촌동 1262,서구 쌍촌동,35.1445031861013,126.860098645933
283,서구,2091,서광주세무서(운천(호남대입구)역),광주광역시 서구 쌍촌동 1006,서구 쌍촌동,35.1513052834471,126.864120590656
284,서구,2092,공구단지(풍암사거리(동)),광주광역시 서구 매월동 99,서구 매월동,35.1182733603534,126.857176632938
285,서구,2093,공구단지(화훼단지),광주광역시 서구 매월동 99,서구 매월동,35.1182733603534,126.857176632938
286,서구,2094,매월종합상가입구(운리마을),광주광역시 서구 매월동 산 1-4,서구 매월동,35.1197046798345,126.861800863478
287,서구,2095,구룡(대촌)(석교삼거리),광주광역시 서구 용두동 654-5,서구 용두동,35.0946397846321,126.813435493893
288,서구,2096,구룡(대촌)(마현),광주광역시 서구 용두동 654-5,서구 용두동,35.0946397846321,126.813435493893
289,서구,2097,종합유통단지(서부농수산물도매시장),광주광역시 서구 매월동 953,서구 매월동,35.1148071730818,126.858416658173
290,서구,2098,종합유통단지(서부자동차매매단지),광주광역시 서구 매월동 954,서구 매월동,35.115783332187,126.856941288587
291,서구,2099,대동고(매월동(북)),광주광역시 서구 매월동 507,서구 매월동,35.1129532471189,126.84692327063
292,서구,2100,대동고(화훼단지),광주광역시 서구 매월동 507,서구 매월동,35.1129532471189,126.84692327063
293,서구,2101,도호(신야촌),광주광역시 서구 서창동 1053,서구 서창동,35.1156660849879,126.812061771107
294,서구,2102,도호(문촌),광주광역시 서구 서창동 1053,서구 서창동,35.1156660849879,126.812061771107
295,서구,2103,동하(마산(서창)),광주광역시 서구 세하동 247-2,서구 세하동,35.1220254884549,126.832737965551
296,서구,2104,동하(서창동주민센터),광주광역시 서구 세하동 768-1,서구 세하동,35.121402595613,126.831335668741
297,서구,2105,마산(서창)(동하),광주광역시 서구 벽진동 633-21,서구 벽진동,35.1275628695659,126.831008200599
298,서구,2106,마산(서창)(서창농협 벽진지점),광주광역시 서구 벽진동 586-36,서구 벽진동,35.1287657803565,126.831297009516
299,서구,2107,마현(신용),광주광역시 서구 용두동 656-2,서구 용두동,35.0953501593625,126.814733250643
300,서구,2108,신용(마현),광주광역시 서구 용두동 492-3,서구 용두동,35.0967750107499,126.815956163939
301,서구,2109,매월동(북)(대동고),광주광역시 서구 매월동 373-1,서구 매월동,35.1128094436751,126.844066453717
302,서구,2110,매월동(북)(매월동(북)),광주광역시 서구 매월동 산 147-11,서구 매월동,,
303,서구,2111,문촌(서창치안센터),광주광역시 서구 서창동 1047,서구 서창동,35.1146133684176,126.815101347078
304,서구,2112,문촌(도호),광주광역시 서구 서창동 1047,서구 서창동,35.1146133684176,126.815101347078
305,서구,2113,봉학(용두입구),광주광역시 서구 용두동 413-2,서구 용두동,35.0985742064776,126.818752774309
306,서구,2114,봉학(신용),광주광역시 서구 용두동 413-2,서구 용두동,35.0985742064776,126.818752774309
307,서구,2115,불암(절골입구(서)),광주광역시 서구 서창동 산 58-2,서구 서창동,35.1209199892843,126.845312274617
308,서구,2116,불암(매월동(북)),광주광역시 서구 서창동 산 58-2,서구 서창동,35.1209199892843,126.845312274617
309,서구,2117,상무역(상무지구입구),광주광역시 서구 마륵동 164-4,서구 마륵동,35.146188841464,126.847920699425
310,서구,2118,서광주역(동산교차로),광주광역시 서구 매월동 217-7,서구 매월동,35.1257112951772,126.847673086363
311,서구,2119,동산교차로(북)(무등교회),광주광역시 서구 매월동 256-4,서구 매월동,35.1255612046154,126.851144510405
312,서구,2120,동산교차로(남)(매월종합상가입구),광주광역시 서구 매월동 202-20,서구 매월동,35.124930145969,126.851942702462
313,서구,2121,서부농수산물도매시장(공구단지),광주광역시 서구 매월동 950,서구 매월동,35.1156628565108,126.860452593139
314,서구,2122,서부농수산물도매시장(종합유통단지),광주광역시 서구 매월동 954,서구 매월동,35.115783332187,126.856941288587
315,서구,2123,서부자동차매매단지(종합유통단지),광주광역시 서구 매월동 955,서구 매월동,35.1139103963982,126.856417256765
316,서구,2124,서부자동차매매단지(대동고),광주광역시 서구 매월동 955,서구 매월동,35.1139103963982,126.856417256765
317,서구,2125,서창농협벽진지점(마산(서창)),광주광역시 서구 벽진동 585-32,서구 벽진동,35.1326627302034,126.830585115489
318,서구,2126,서창농협벽진지점(서창입구),광주광역시 서구 벽진동 401-2,서구 벽진동,,
319,서구,2127,서창동행정복지센터(절골입구(서)),광주광역시 서구 세하동 566-1,서구 세하동,35.1140985214107,126.829370278255
320,서구,2128,서창동행정복지센터(동하),광주광역시 서구 세하동 563-2,서구 세하동,35.1144225680236,126.829630788825
321,서구,2129,서창사거리(서창농협 벽진지점),광주광역시 서구 벽진동 515-27,서구 벽진동,35.1394424519663,126.830999893338
322,서구,2131,김대중컨벤션센터(마륵)역(월암),광주광역시 서구 마륵동 172-40,서구 마륵동,35.1424838997621,126.839951382066
323,서구,2132,김대중컨벤션센터(마륵)역(전남고입구),광주광역시 서구 마륵동 172-40,서구 마륵동,35.1424838997621,126.839951382066
324,서구,2133,서창입구(장암마을),광주광역시 서구 벽진동 178-21,서구 벽진동,35.1400739423247,126.832686351189
